variable_name,variable_type
wksunacct-pcy_std_n0025_s35,continuous
wksunacct-pcy_trend_n0025_s35,continuous
jobsnum_mean_n0026_s35,continuous
jobsnum_std_n0026_s35,continuous
jobsnum_trend_n0026_s35,continuous
sampweight_mean_n0026_s35,continuous
sampweight_std_n0026_s35,continuous
sampweight_trend_n0026_s35,continuous
c_sampweight_mean_n0026_s35,continuous
c_sampweight_std_n0026_s35,continuous
c_sampweight_trend_n0026_s35,continuous
region_mode_n0026_s35,categorical_nominal
region_entropy_n0026_s35,continuous
ageatint_mean_n0026_s35,continuous
ageatint_std_n0026_s35,continuous
ageatint_trend_n0026_s35,continuous
marstat-col_mean_n0026_s35,continuous
marstat-col_std_n0026_s35,continuous
marstat-col_trend_n0026_s35,continuous
marstat-key_mean_n0026_s35,continuous
marstat-key_std_n0026_s35,continuous
marstat-key_trend_n0026_s35,continuous
famsize_mean_n0026_s35,continuous
famsize_std_n0026_s35,continuous
famsize_trend_n0026_s35,continuous
tnfi_trunc_mean_n0026_s35,continuous
tnfi_trunc_std_n0026_s35,continuous
tnfi_trunc_trend_n0026_s35,continuous
povstatus_prop_positive_n0026_s35,continuous
povstatus_prop_shifts_n0026_s35,continuous
povstatus_oldstnd_prop_positive_n0016_s15,continuous
povstatus_oldstnd_prop_shifts_n0016_s15,continuous
q2-3a_prop_positive_n0025_s34,continuous
q2-3a_prop_shifts_n0025_s34,continuous
q3-1_prop_positive_n0025_s34,continuous
q3-1_prop_shifts_n0025_s34,continuous
q4-3_prop_positive_n0013_s12,continuous
q4-3_prop_shifts_n0013_s12,continuous
q4-8_prop_positive_n0025_s34,continuous
q4-8_prop_shifts_n0025_s34,continuous
mil-65_prop_positive_n0006_s05,continuous
mil-65_prop_shifts_n0006_s05,continuous
mil-66_prop_positive_n0006_s05,continuous
mil-66_prop_shifts_n0006_s05,continuous
onjobs-37_prop_positive_n0008_s07,continuous
onjobs-37_prop_shifts_n0008_s07,continuous
onjobs-6_prop_positive_n0006_s06,continuous
onjobs-6_prop_shifts_n0006_s06,continuous
onjobs-15_prop_positive_n0005_s04,continuous
onjobs-15_prop_shifts_n0005_s04,continuous
onjobs-39_prop_positive_n0007_s06,continuous
onjobs-39_prop_shifts_n0007_s06,continuous
onjobs-22_prop_positive_n0005_s04,continuous
onjobs-22_prop_shifts_n0005_s04,continuous
alldli_prop_positive_n0015_s16,continuous
alldli_prop_shifts_n0015_s16,continuous
qes-b_mean_n0024_s32,continuous
qes-b_std_n0024_s32,continuous
qes-b_trend_n0024_s32,continuous
onjobs-43_prop_positive_n0013_s12,continuous
onjobs-43_prop_shifts_n0013_s12,continuous
q8-7c_prop_positive_n0017_s34,continuous
q8-7c_prop_shifts_n0017_s34,continuous
q3-10a_prop_positive_n0003_s03,continuous
q3-10a_prop_shifts_n0003_s03,continuous
degree-2_prop_positive_n0005_s04,continuous
degree-2_prop_shifts_n0005_s04,continuous
rosenberg_esteem~000001_mean_n0003_s26,continuous
rosenberg_esteem~000001_std_n0003_s26,continuous
rosenberg_esteem~000001_trend_n0003_s26,continuous
rosenberg_esteem~000002_mean_n0003_s26,continuous
rosenberg_esteem~000002_std_n0003_s26,continuous
rosenberg_esteem~000002_trend_n0003_s26,continuous
rosenberg_esteem~000003_mean_n0003_s26,continuous
rosenberg_esteem~000003_std_n0003_s26,continuous
rosenberg_esteem~000003_trend_n0003_s26,continuous
rosenberg_esteem~000004_mean_n0003_s26,continuous
rosenberg_esteem~000004_std_n0003_s26,continuous
rosenberg_esteem~000004_trend_n0003_s26,continuous
rosenberg_esteem~000005_mean_n0003_s26,continuous
rosenberg_esteem~000005_std_n0003_s26,continuous
rosenberg_esteem~000005_trend_n0003_s26,continuous
rosenberg_esteem~000006_mean_n0003_s26,continuous
rosenberg_esteem~000006_std_n0003_s26,continuous
rosenberg_esteem~000006_trend_n0003_s26,continuous
rosenberg_esteem~000007_mean_n0003_s26,continuous
rosenberg_esteem~000007_std_n0003_s26,continuous
rosenberg_esteem~000007_trend_n0003_s26,continuous
rosenberg_esteem~000008_mean_n0003_s26,continuous
rosenberg_esteem~000008_std_n0003_s26,continuous
rosenberg_esteem~000008_trend_n0003_s26,continuous
rosenberg_esteem~000009_mean_n0003_s26,continuous
rosenberg_esteem~000009_std_n0003_s26,continuous
rosenberg_esteem~000009_trend_n0003_s26,continuous
rosenberg_esteem~000010_mean_n0003_s26,continuous
rosenberg_esteem~000010_std_n0003_s26,continuous
rosenberg_esteem~000010_trend_n0003_s26,continuous
rosenberg_esteem_score_mean_n0003_s26,continuous
rosenberg_esteem_score_std_n0003_s26,continuous
rosenberg_esteem_score_trend_n0003_s26,continuous
rosenberg_irt_score_mean_n0003_s26,continuous
rosenberg_irt_score_std_n0003_s26,continuous
rosenberg_irt_score_trend_n0003_s26,continuous
rosenberg_zscorecw_mean_n0003_s26,continuous
rosenberg_zscorecw_std_n0003_s26,continuous
rosenberg_zscorecw_trend_n0003_s26,continuous
rosenberg_zscorecw_percentile_mean_n0003_s26,continuous
rosenberg_zscorecw_percentile_std_n0003_s26,continuous
rosenberg_zscorecw_percentile_trend_n0003_s26,continuous
q13int-time_mean_n0013_s34,continuous
q13int-time_std_n0013_s34,continuous
q13int-time_trend_n0013_s34,continuous
q15-3_trend_n0025_s34,continuous
intmode_mode_n0012_s34,categorical_nominal
intmode_entropy_n0012_s34,continuous
intchars_yrsintr_mean_n0025_s34,continuous
intchars_yrsintr_std_n0025_s34,continuous
intchars_yrsintr_trend_n0025_s34,continuous
lintdate_m_mean_n0013_s12,continuous
lintdate_m_std_n0013_s12,continuous
lintdate_m_trend_n0013_s12,continuous
itemli_1_prop_shifts_n0008_s07,continuous
marstat_mean_n0003_s03,continuous
marstat_std_n0003_s03,continuous
marstat_trend_n0003_s03,continuous
itemli_2_prop_shifts_n0004_s06,continuous
itemli_4_prop_shifts_n0006_s07,continuous
itemli_5_prop_shifts_n0006_s07,continuous
itemli_6_prop_shifts_n0007_s06,continuous
diplomaged_prop_positive_n0016_s16,continuous
diplomaged_prop_shifts_n0016_s16,continuous
itemli_7_prop_shifts_n0005_s06,continuous
itemli_8_prop_positive_n0008_s07,continuous
itemli_8_prop_shifts_n0008_s07,continuous
itemli_9_prop_shifts_n0004_s07,continuous
itemli_10_prop_shifts_n0003_s04,continuous
itemli_13_prop_positive_n0008_s07,continuous
itemli_13_prop_shifts_n0008_s07,continuous
itemli_14_prop_shifts_n0008_s07,continuous
itemli_15_prop_shifts_n0007_s06,continuous
itemli_16_prop_positive_n0006_s05,continuous
itemli_16_prop_shifts_n0006_s05,continuous
hhr_li_mode_n0005_s04,categorical_nominal
hhr_li_entropy_n0005_s04,continuous
address_prop_positive_n0004_s03,continuous
address_prop_shifts_n0004_s03,continuous
hh5-10_prop_positive_n0013_s12,continuous
hh5-10_prop_shifts_n0013_s12,continuous
doi_employed_prop_positive_n0025_s34,continuous
doi_employed_prop_shifts_n0025_s34,continuous
doi_disabled_prop_positive_n0024_s34,continuous
doi_disabled_prop_shifts_n0024_s34,continuous
hrswk-sli_mean_n0025_s34,continuous
hrswk-sli_std_n0025_s34,continuous
hrswk-sli_trend_n0025_s34,continuous
wksuemp-sli_mean_n0025_s34,continuous
wksuemp-sli_std_n0025_s34,continuous
wksuemp-sli_trend_n0025_s34,continuous
wksolf-sli_mean_n0025_s34,continuous
wksolf-sli_std_n0025_s34,continuous
wksolf-sli_trend_n0025_s34,continuous
fam-sinceli_mean_n0004_s03,continuous
fam-sinceli_std_n0004_s03,continuous
fam-sinceli_trend_n0004_s03,continuous
fam-wkswk_mean_n0004_s03,continuous
fam-wkswk_std_n0004_s03,continuous
fam-wkswk_trend_n0004_s03,continuous
fam-acctwks_prop_positive_n0004_s03,continuous
fam-acctwks_prop_shifts_n0004_s03,continuous
q7-7_prop_positive_n0015_s15,continuous
q7-7_prop_shifts_n0015_s15,continuous
health-height_mean_n0003_s04,continuous
health-height_std_n0003_s04,continuous
health-height_trend_n0003_s04,continuous
q11-9_mean_n0020_s33,continuous
q11-9_std_n0020_s33,continuous
q11-9_trend_n0020_s33,continuous
q13-10_prop_positive_n0024_s33,continuous
q13-10_prop_shifts_n0024_s33,continuous
q13-2_prop_positive_n0024_s33,continuous
q13-2_prop_shifts_n0024_s33,continuous
q13-5_mean_n0017_s19,continuous
q13-5_std_n0017_s19,continuous
q13-5_trend_n0017_s19,continuous
q13-6_prop_positive_n0024_s33,continuous
q13-6_prop_shifts_n0024_s33,continuous
q13-7_prop_positive_n0024_s33,continuous
q13-7_prop_shifts_n0024_s33,continuous
income-4a_prop_positive_n0012_s11,continuous
income-4a_prop_shifts_n0012_s11,continuous
income-5_prop_positive_n0008_s07,continuous
income-5_prop_shifts_n0008_s07,continuous
q13a-43a_prop_positive_n0016_s17,continuous
q13a-43a_prop_shifts_n0016_s17,continuous
q13f-43a_prop_positive_n0016_s17,continuous
q13f-43a_prop_shifts_n0016_s17,continuous
income-9_prop_positive_n0012_s11,continuous
income-9_prop_shifts_n0012_s11,continuous
income-8_prop_positive_n0004_s03,continuous
income-8_prop_shifts_n0004_s03,continuous
q13-59_prop_positive_n0024_s33,continuous
q13-59_prop_shifts_n0024_s33,continuous
q13-60_prop_positive_n0024_s33,continuous
q13-60_prop_shifts_n0024_s33,continuous
q13-61_prop_positive_n0019_s27,continuous
q13-61_prop_shifts_n0019_s27,continuous
q13-69_prop_positive_n0017_s19,continuous
q13-69_prop_shifts_n0017_s19,continuous
q13-74_prop_positive_n0023_s33,continuous
q13-74_prop_shifts_n0023_s33,continuous
income-14_mode_n0006_s05,categorical_nominal
income-14_entropy_n0006_s05,continuous
income-18_prop_positive_n0008_s07,continuous
income-18_prop_shifts_n0008_s07,continuous
income-19_prop_positive_n0008_s07,continuous
income-19_prop_shifts_n0008_s07,continuous
lintdate_y_mean_n0012_s11,continuous
lintdate_y_std_n0012_s11,continuous
lintdate_y_trend_n0012_s11,continuous
rdob_m_mean_n0003_s02,continuous
rdob_m_trend_n0003_s02,continuous
rdob_y_mean_n0003_s02,continuous
rdob_y_trend_n0003_s02,continuous
es-1_1_mode_n0007_s06,categorical_nominal
es-1_1_entropy_n0007_s06,continuous
employer_startdate.01~m_mode_n0022_s31,categorical_nominal
employer_startdate.01~m_entropy_n0022_s31,continuous
employer_startdate.01~y_mean_n0022_s31,continuous
employer_startdate.01~y_std_n0022_s31,continuous
employer_startdate.01~y_trend_n0022_s31,continuous
qes-23.01_prop_positive_n0023_s31,continuous
qes-23.01_prop_shifts_n0023_s31,continuous
tenure1_mean_n0023_s31,continuous
tenure1_std_n0023_s31,continuous
tenure1_trend_n0023_s31,continuous
qes-28.01_prop_positive_n0023_s31,continuous
qes-28.01_prop_shifts_n0023_s31,continuous
qes-52.01_prop_positive_n0013_s12,continuous
qes-52.01_prop_shifts_n0013_s12,continuous
phone_prop_positive_n0003_s02,continuous
phone_prop_shifts_n0003_s02,continuous
wksuemp-pcy_mean_n0024_s33,continuous
wksuemp-pcy_std_n0024_s33,continuous
wksuemp-pcy_trend_n0024_s33,continuous
wksolf-pcy_mean_n0024_s33,continuous
wksolf-pcy_std_n0024_s33,continuous
wksolf-pcy_trend_n0024_s33,continuous
hrswk-pcy_mean_n0024_s33,continuous
hrswk-pcy_std_n0024_s33,continuous
hrswk-pcy_trend_n0024_s33,continuous
job_uid_emproster1_mean_n0023_s31,continuous
job_uid_emproster1_std_n0023_s31,continuous
job_uid_emproster1_trend_n0023_s31,continuous
q3-7_prop_positive_n0023_s32,continuous
q3-7_prop_shifts_n0023_s32,continuous
school-22_prop_positive_n0005_s04,continuous
school-22_prop_shifts_n0005_s04,continuous
cpsind70_mode_n0012_s11,categorical_nominal
cpsind70_entropy_n0012_s11,continuous
cpsocc70_mode_n0012_s11,categorical_nominal
cpsocc70_entropy_n0012_s11,continuous
cps-qes-56l_prop_positive_n0012_s11,continuous
cps-qes-56l_prop_shifts_n0012_s11,continuous
cps-qes-56c_mode_n0012_s11,categorical_nominal
cps-qes-56c_entropy_n0012_s11,continuous
cps-qes-52a_mean_n0012_s11,continuous
cps-qes-52a_std_n0012_s11,continuous
cps-qes-52a_trend_n0012_s11,continuous
cps-qes-84a_prop_positive_n0007_s11,continuous
cps-qes-84a_prop_shifts_n0007_s11,continuous
cps-qes-86a_g1_mode_n0003_s03,categorical_nominal
cps-qes-86a_g1_entropy_n0003_s03,continuous
cps-qes-89_mean_n0011_s11,continuous
cps-qes-89_std_n0011_s11,continuous
cps-qes-89_trend_n0011_s11,continuous
otherwk_prop_positive_n0019_s28,continuous
otherwk_prop_shifts_n0019_s28,continuous
onjobs-19_prop_shifts_n0003_s02,continuous
govt-3_prop_shifts_n0005_s04,continuous
govt-2_prop_positive_n0006_s05,continuous
govt-2_prop_shifts_n0006_s05,continuous
alch-1_prop_positive_n0006_s07,continuous
alch-1_prop_shifts_n0006_s07,continuous
q12-3_prop_positive_n0013_s32,continuous
q12-3_prop_shifts_n0013_s32,continuous
q12-8_mode_n0013_s32,categorical_nominal
q12-8_entropy_n0013_s32,continuous
q13-5_trunc_revised_mean_n0016_s18,continuous
q13-5_trunc_revised_std_n0016_s18,continuous
q13-5_trunc_revised_trend_n0016_s18,continuous
income-2a_prop_positive_n0012_s11,continuous
income-2a_prop_shifts_n0012_s11,continuous
income-5e_prop_positive_n0007_s06,continuous
income-5e_prop_shifts_n0007_s06,continuous
income-12_prop_positive_n0003_s02,continuous
income-12_prop_shifts_n0003_s02,continuous
q13-117_prop_positive_n0015_s18,continuous
q13-117_prop_shifts_n0015_s18,continuous
q11-86b_prop_positive_n0007_s11,continuous
q11-86b_prop_shifts_n0007_s11,continuous
q15-2_prop_positive_n0014_s16,continuous
q15-2_prop_shifts_n0014_s16,continuous
marcode_mean_n0013_s14,continuous
marcode_std_n0013_s14,continuous
marcode_trend_n0013_s14,continuous
milcode_mean_n0014_s14,continuous
milcode_std_n0014_s14,continuous
milcode_trend_n0014_s14,continuous
cpsind80_mode_n0015_s16,categorical_nominal
cpsind80_entropy_n0015_s16,continuous
cpsocc80_mode_n0015_s16,categorical_nominal
cpsocc80_entropy_n0015_s16,continuous
qes-52a.01_mean_n0005_s18,continuous
qes-52a.01_std_n0005_s18,continuous
qes-52a.01_trend_n0005_s18,continuous
qes-51.01_mean_n0016_s18,continuous
qes-51.01_std_n0016_s18,continuous
qes-51.01_trend_n0016_s18,continuous
qes-govtjob-1.01_prop_positive_n0006_s05,continuous
qes-govtjob-1.01_prop_shifts_n0006_s05,continuous
cps-6c_prop_positive_n0005_s04,continuous
cps-6c_prop_shifts_n0005_s04,continuous
q2-1_prop_positive_n0018_s30,continuous
q2-1_prop_shifts_n0018_s30,continuous
mar-no_prop_positive_n0003_s02,continuous
mar-no_prop_shifts_n0003_s02,continuous
cpshrp_mean_n0011_s10,continuous
cpshrp_std_n0011_s10,continuous
cpshrp_trend_n0011_s10,continuous
q9-67_prop_positive_n0010_s16,continuous
q9-67_prop_shifts_n0010_s16,continuous
q11-86_prop_positive_n0004_s12,continuous
q11-86_prop_shifts_n0004_s12,continuous
ds-8_mean_n0005_s14,continuous
ds-8_std_n0005_s14,continuous
ds-8_trend_n0005_s14,continuous
payrate-all-emp.01_mean_n0020_s28,continuous
payrate-all-emp.01_std_n0020_s28,continuous
payrate-all-emp.01_trend_n0020_s28,continuous
hrp1_mean_n0019_s26,continuous
hrp1_std_n0019_s26,continuous
hrp1_trend_n0019_s26,continuous
qes-71a.01_mode_n0014_s16,categorical_nominal
qes-71a.01_entropy_n0014_s16,continuous
q4-16_g1_prop_positive_n0008_s07,continuous
q4-16_g1_prop_shifts_n0008_s07,continuous
onjobs-44_prop_shifts_n0003_s02,continuous
tnfw_trunc_mean_n0003_s02,continuous
tnfw_trunc_std_n0003_s02,continuous
tnfw_trunc_trend_n0003_s02,continuous
q13-121_prop_positive_n0012_s15,continuous
q13-121_prop_shifts_n0012_s15,continuous
q13-128_prop_positive_n0015_s27,continuous
q13-128_prop_shifts_n0015_s27,continuous
q13-133_prop_positive_n0012_s15,continuous
q13-133_prop_shifts_n0012_s15,continuous
q13-137_prop_positive_n0012_s15,continuous
q13-137_prop_shifts_n0012_s15,continuous
q13-139_prop_positive_n0012_s15,continuous
q13-139_prop_shifts_n0012_s15,continuous
hh1-1_entropy_n0020_s29,continuous
qes-88c.01_prop_positive_n0006_s06,continuous
qes-88c.01_prop_shifts_n0006_s06,continuous
leftmil_prop_positive_n0003_s02,continuous
leftmil_prop_shifts_n0003_s02,continuous
school-int_prop_positive_n0004_s06,continuous
school-int_prop_shifts_n0004_s06,continuous
cps-qes-firmsz1_prop_positive_n0008_s07,continuous
cps-qes-firmsz1_prop_shifts_n0008_s07,continuous
cps-qes-firmsz2_mean_n0008_s07,continuous
cps-qes-firmsz2_std_n0008_s07,continuous
cps-qes-firmsz2_trend_n0008_s07,continuous
cps-qes-86c.01_mean_n0004_s03,continuous
cps-qes-86c.01_std_n0004_s03,continuous
cps-qes-86c.01_trend_n0004_s03,continuous
cps-qes-86d.01_mean_n0004_s03,continuous
cps-qes-86d.01_std_n0004_s03,continuous
cps-qes-86d.01_trend_n0004_s03,continuous
qes-81.01_prop_positive_n0003_s12,continuous
qes-81.01_prop_shifts_n0003_s12,continuous
q2-4_g1_mode_n0005_s05,categorical_nominal
q2-4_g1_entropy_n0005_s05,continuous
q13-71_prop_positive_n0018_s27,continuous
q13-71_prop_shifts_n0018_s27,continuous
q13-79_prop_positive_n0018_s27,continuous
q13-79_prop_shifts_n0018_s27,continuous
qes-80.01_prop_positive_n0011_s13,continuous
qes-80.01_prop_shifts_n0011_s13,continuous
hh5-2_prop_positive_n0017_s26,continuous
hh5-2_prop_shifts_n0017_s26,continuous
q3-11_prop_positive_n0016_s26,continuous
q3-11_prop_shifts_n0016_s26,continuous
cps-hours_worked_week_all_mean_n0006_s05,continuous
cps-hours_worked_week_all_std_n0006_s05,continuous
cps-hours_worked_week_all_trend_n0006_s05,continuous
cps-qes-52b_mean_n0006_s05,continuous
cps-qes-52b_std_n0006_s05,continuous
cps-qes-52b_trend_n0006_s05,continuous
cps-qes-84b_prop_positive_n0006_s05,continuous
cps-qes-84b_prop_shifts_n0006_s05,continuous
cps-83_prop_positive_n0003_s02,continuous
cps-83_prop_shifts_n0003_s02,continuous
qes-84b.01_prop_positive_n0005_s12,continuous
qes-84b.01_prop_shifts_n0005_s12,continuous
q7-4_mean_n0008_s08,continuous
q7-4_std_n0008_s08,continuous
q7-4_trend_n0008_s08,continuous
q11-12_prop_positive_n0005_s05,continuous
q11-12_prop_shifts_n0005_s05,continuous
ds-12_mean_n0004_s10,continuous
ds-12_std_n0004_s10,continuous
ds-12_trend_n0004_s10,continuous
q13-124_prop_positive_n0009_s12,continuous
q13-124_prop_shifts_n0009_s12,continuous
q13-126_prop_positive_n0009_s12,continuous
q13-126_prop_shifts_n0009_s12,continuous
q15-6_g2_mode_n0017_s26,categorical_nominal
q15-6_g2_entropy_n0017_s26,continuous
q15-8_prop_positive_n0017_s26,continuous
q15-8_prop_shifts_n0017_s26,continuous
transcript_prop_positive_n0003_s02,continuous
transcript_prop_shifts_n0003_s02,continuous
es-1e_1_prop_positive_n0005_s04,continuous
es-1e_1_prop_shifts_n0005_s04,continuous
qes-45.01_prop_positive_n0016_s24,continuous
qes-45.01_prop_shifts_n0016_s24,continuous
hrp1_whrly2_mean_n0015_s22,continuous
hrp1_whrly2_std_n0015_s22,continuous
hrp1_whrly2_trend_n0015_s22,continuous
qes-92.01_prop_positive_n0008_s08,continuous
qes-92.01_prop_shifts_n0008_s08,continuous
q3-9_prop_positive_n0016_s25,continuous
q3-9_prop_shifts_n0016_s25,continuous
q9-22b_prop_positive_n0014_s23,continuous
q9-22b_prop_shifts_n0014_s23,continuous
q11-82_prop_positive_n0015_s25,continuous
q11-82_prop_shifts_n0015_s25,continuous
q11-79_prop_positive_n0014_s24,continuous
q11-79_prop_shifts_n0014_s24,continuous
income-5c_prop_positive_n0004_s03,continuous
income-5c_prop_shifts_n0004_s03,continuous
q11-93_prop_positive_n0004_s03,continuous
q11-93_prop_shifts_n0004_s03,continuous
q13-76_prop_positive_n0016_s25,continuous
q13-76_prop_shifts_n0016_s25,continuous
q13-77_mean_n0010_s13,continuous
q13-77_std_n0010_s13,continuous
q13-77_trend_n0010_s13,continuous
q13-78_mean_n0010_s13,continuous
q13-78_std_n0010_s13,continuous
q13-78_trend_n0010_s13,continuous
q13-134_prop_positive_n0008_s11,continuous
q13-134_prop_shifts_n0008_s11,continuous
q15-7_prop_positive_n0016_s25,continuous
q15-7_prop_shifts_n0016_s25,continuous
q15-9_prop_positive_n0016_s25,continuous
q15-9_prop_shifts_n0016_s25,continuous
qes-85.01_prop_positive_n0005_s04,continuous
qes-85.01_prop_shifts_n0005_s04,continuous
q4-1_prop_shifts_n0003_s02,continuous
cps-qes-86a_g2_mode_n0004_s03,categorical_nominal
cps-qes-86a_g2_entropy_n0004_s03,continuous
q8-3.01_prop_shifts_n0005_s04,continuous
q8-6b_prop_positive_n0003_s02,continuous
q8-6b_prop_shifts_n0003_s02,continuous
q13-44a_prop_positive_n0005_s04,continuous
q13-44a_prop_shifts_n0005_s04,continuous
q13-49_mean_n0004_s04,continuous
q13-49_std_n0004_s04,continuous
q13-49_trend_n0004_s04,continuous
q13-48_prop_positive_n0003_s02,continuous
q13-48_prop_shifts_n0003_s02,continuous
q13-50_prop_positive_n0005_s04,continuous
q13-50_prop_shifts_n0005_s04,continuous
q13-53_mean_n0004_s03,continuous
q13-53_std_n0004_s03,continuous
q13-53_trend_n0004_s03,continuous
q13-54_prop_positive_n0004_s03,continuous
q13-54_prop_shifts_n0004_s03,continuous
q13-58_prop_positive_n0015_s24,continuous
q13-58_prop_shifts_n0015_s24,continuous
q13-141_mean_n0012_s24,continuous
q13-141_std_n0012_s24,continuous
q13-141_trend_n0012_s24,continuous
qes-84.01_prop_positive_n0004_s03,continuous
qes-84.01_prop_shifts_n0004_s03,continuous
q2-4ac_mode_n0009_s23,categorical_nominal
q2-4ac_entropy_n0009_s23,continuous
q9-62_prop_positive_n0003_s04,continuous
q9-62_prop_shifts_n0003_s04,continuous
q13-146g_mean_n0003_s06,continuous
q13-146g_std_n0003_s06,continuous
q13-146g_trend_n0003_s06,continuous
ds-2_prop_positive_n0003_s06,continuous
ds-2_prop_shifts_n0003_s06,continuous
ds-16_mean_n0003_s06,continuous
ds-16_std_n0003_s06,continuous
ds-16_trend_n0003_s06,continuous
ds-21_prop_positive_n0003_s06,continuous
ds-21_prop_shifts_n0003_s06,continuous
ds-22_prop_positive_n0003_s06,continuous
ds-22_prop_shifts_n0003_s06,continuous
ds-23_prop_positive_n0003_s06,continuous
ds-23_prop_shifts_n0003_s06,continuous
ds-24_prop_positive_n0003_s06,continuous
ds-24_prop_shifts_n0003_s06,continuous
ds-25_prop_positive_n0003_s06,continuous
ds-25_prop_shifts_n0003_s06,continuous
ds-26_prop_positive_n0003_s06,continuous
ds-26_prop_shifts_n0003_s06,continuous
ds-27_prop_positive_n0003_s06,continuous
ds-27_prop_shifts_n0003_s06,continuous
ds-28_prop_positive_n0003_s06,continuous
ds-28_prop_shifts_n0003_s06,continuous
ds-29_prop_positive_n0003_s06,continuous
ds-29_prop_shifts_n0003_s06,continuous
ds-30_prop_positive_n0003_s06,continuous
ds-30_prop_shifts_n0003_s06,continuous
ds-31_prop_shifts_n0003_s06,continuous
hh-time_mean_n0005_s09,continuous
hh-time_std_n0005_s09,continuous
hh-time_trend_n0005_s09,continuous
curdate~y_mean_n0012_s21,continuous
curdate~y_std_n0012_s21,continuous
curdate~y_trend_n0012_s21,continuous
hh5-1_prop_positive_n0011_s21,continuous
hh5-1_prop_shifts_n0011_s21,continuous
hh5-9_prop_positive_n0003_s07,continuous
hh5-9_prop_shifts_n0003_s07,continuous
hh5-11_prop_positive_n0005_s07,continuous
hh5-11_prop_shifts_n0005_s07,continuous
q1-time_mean_n0006_s09,continuous
q1-time_std_n0006_s09,continuous
q1-time_trend_n0006_s09,continuous
q1-2_mean_n0012_s21,continuous
q1-2_std_n0012_s21,continuous
q1-2_trend_n0012_s21,continuous
q2-4_g2_prop_shifts_n0004_s05,continuous
q4-d_prop_positive_n0006_s21,continuous
q4-d_prop_shifts_n0006_s21,continuous
q4-c_prop_positive_n0012_s21,continuous
q4-c_prop_shifts_n0012_s21,continuous
q4-1a_prop_positive_n0007_s11,continuous
q4-1a_prop_shifts_n0007_s11,continuous
q4-16_g2_prop_shifts_n0012_s21,continuous
anydli_prop_positive_n0008_s17,continuous
anydli_prop_shifts_n0008_s17,continuous
q6-23c_prop_shifts_n0008_s21,continuous
q6-23d_prop_shifts_n0008_s21,continuous
q6-23e_prop_positive_n0008_s21,continuous
q6-23e_prop_shifts_n0008_s21,continuous
q6-23j_prop_positive_n0003_s15,continuous
q6-23j_prop_shifts_n0003_s15,continuous
cps-q5-jump_prop_shifts_n0005_s13,continuous
qes-4b.01_mean_n0003_s03,continuous
qes-4b.01_std_n0003_s03,continuous
qes-4b.01_trend_n0003_s03,continuous
employer_empprevid.01_mean_n0003_s17,continuous
employer_empprevid.01_std_n0003_s17,continuous
employer_empprevid.01_trend_n0003_s17,continuous
q8-2.01_prop_positive_n0005_s07,continuous
q8-2.01_prop_shifts_n0005_s07,continuous
q8-4.01_prop_positive_n0012_s21,continuous
q8-4.01_prop_shifts_n0012_s21,continuous
q8-19_prop_positive_n0005_s07,continuous
q8-19_prop_shifts_n0005_s07,continuous
q8-35_prop_positive_n0003_s03,continuous
q8-35_prop_shifts_n0003_s03,continuous
q11-80b~000001_prop_positive_n0009_s21,continuous
q11-80b~000001_prop_shifts_n0009_s21,continuous
q11-80b~000002_prop_positive_n0008_s20,continuous
q11-80b~000002_prop_shifts_n0008_s20,continuous
q11-80b~000003_prop_positive_n0008_s20,continuous
q11-80b~000003_prop_shifts_n0008_s20,continuous
q11-80b~000004_prop_positive_n0008_s20,continuous
q11-80b~000004_prop_shifts_n0008_s20,continuous
q11-80b~000005_prop_positive_n0005_s20,continuous
q11-80b~000005_prop_shifts_n0005_s20,continuous
q11-80b~000006_prop_positive_n0008_s20,continuous
q11-80b~000006_prop_shifts_n0008_s20,continuous
q11-80b~000007_prop_positive_n0008_s20,continuous
q11-80b~000007_prop_shifts_n0008_s20,continuous
q13-8_prop_positive_n0012_s21,continuous
q13-8_prop_shifts_n0012_s21,continuous
q13u-43a_prop_positive_n0004_s05,continuous
q13u-43a_prop_shifts_n0004_s05,continuous
q13-33_prop_positive_n0010_s21,continuous
q13-33_prop_shifts_n0010_s21,continuous
q13-35_prop_positive_n0003_s03,continuous
q13-35_prop_shifts_n0003_s03,continuous
q13-136_mean_n0003_s03,continuous
q13-136_std_n0003_s03,continuous
q13-136_trend_n0003_s03,continuous
q13-136_revised_mean_n0003_s03,continuous
q13-136_revised_std_n0003_s03,continuous
q13-136_revised_trend_n0003_s03,continuous
risk-income-1_prop_positive_n0005_s17,continuous
risk-income-1_prop_shifts_n0005_s17,continuous
q15-11_prop_positive_n0012_s21,continuous
q15-11_prop_shifts_n0012_s21,continuous
lintdate~m_mode_n0010_s18,categorical_nominal
lintdate~m_entropy_n0010_s18,continuous
lintdate~y_mean_n0011_s19,continuous
lintdate~y_std_n0011_s19,continuous
lintdate~y_trend_n0011_s19,continuous
lintyear_mean_n0004_s05,continuous
lintyear_std_n0004_s05,continuous
lintyear_trend_n0004_s05,continuous
bintyear_mean_n0004_s05,continuous
bintyear_std_n0004_s05,continuous
bintyear_trend_n0004_s05,continuous
numkids_mean_n0003_s03,continuous
numkids_std_n0003_s03,continuous
numkids_trend_n0003_s03,continuous
traincode1_mean_n0003_s03,continuous
traincode1_std_n0003_s03,continuous
traincode1_trend_n0003_s03,continuous
