variable_name,variable_type
Q11-10_1989,binary
Q11-12_1989,binary
HEALTH-28_1989,binary
Q11-82_1989,binary
ALCH-1_1989,binary
Q12-3_1989,binary
Q12-8_1989,categorical_nominal
Q13-5_1989,continuous
Q13-5_TRUNC_REVISED_1989,continuous
Q13-10_1989,binary
INCOME-2A_1989,binary
INCOME-5C_1989,binary
Q13A-43A_1989,binary
Q13F-43A_1989,binary
Q13-71_1989,binary
Q13-74_1989,binary
Q13-79_1989,binary
Q11-93_1989,binary
Q13-76_1989,binary
Q13-77_1989,categorical_ordinal
Q13-78_1989,continuous
Q13-116_1989,binary
Q13-117_1989,binary
Q13-121_1989,binary
Q13-124_1989,binary
INCOME-37_1989,categorical_ordinal
Q13-128_1989,binary
Q13-133_1989,binary
Q13-134_1989,binary
Q13-137_1989,binary
Q13-139_1989,binary
TIME-MIN_1989,continuous
CURDATE~M_1989,continuous
Q15-1_1989,categorical_ordinal
Q15-2_1989,binary
Q15-4_1989,categorical_ordinal
Q15-5_1989,categorical_ordinal
Q15-6_1989,categorical_nominal
HHI-29_1989,continuous
HHI-33_1989,continuous
HHI-34_1989,binary
HHI-35_1989,categorical_nominal
Q15-12_1989,continuous
INTCHARS_INT_ID_1989,continuous
INTCHARS_YRSINTR_1989,continuous
INTCHARS_RACE_1989,categorical_nominal
INTCHARS_SEX_1989,binary
INTCHARS_AGE_1989,continuous
INTCHARS_EDUCATION_1989,categorical_ordinal
LINTDATE_M_1989,continuous
MARCODE_1989,categorical_ordinal
DIPLOMAGED_1989,binary
TRANSCRIPT_1989,binary
HHI_FINAL_GENCODE.01_1989,binary
HHI_FINAL_RELCODE.01_1989,continuous
HHI_FINAL_AGE.01_1989,continuous
HHI_FINAL_GRADECODE.01_1989,continuous
HHI_FINAL_WORK.01_1989,binary
HHI_FINAL_GENCODE.02_1989,binary
HHI_FINAL_RELCODE.02_1989,continuous
HHI_FINAL_AGE.02_1989,continuous
HHI_FINAL_GRADECODE.02_1989,continuous
ES-1E_1_1989,binary
EMPLOYER_STARTDATE.01~M_1989,categorical_nominal
EMPLOYER_STARTDATE.01~Y_1989,year
QES-23.01_1989,binary
TENURE1_1989,continuous
QES-28.01_1989,binary
QES-45.01_1989,binary
QES-51.01_1989,continuous
PAYRATE-ALL-EMP.01_1989,continuous
QES-71A.01_1989,categorical_nominal
HRP1_1989,continuous
HRP1_WHRLY2_1989,continuous
QES-80.01_1989,binary
QES-85.01_1989,binary
QES-88C.01_1989,binary
ES-15_1_1989,binary
ES-16_1_1989,binary
QES-92.01_1989,binary
SAMPWEIGHT_1989,continuous
C_SAMPWEIGHT_1989,continuous
FAMSIZE_1989,continuous
TNFI_TRUNC_1989,continuous
POVSTATUS_1989,binary
POVSTATUS_OLDSTND_1989,binary
ESR_KEY_1989,categorical_nominal
ESR_COL_1989,categorical_nominal
REGION_1989,categorical_nominal
MARSTAT-COL_1989,categorical_ordinal
MARSTAT-KEY_1989,categorical_ordinal
HGCREV89_1989,continuous
ENROLLMTREV89_1989,categorical_ordinal
AGEATINT_1989,continuous
DOI_EMPLOYED_1989,binary
HRSWK-PCY_1989,continuous
WKSWK-PCY_1989,continuous
WKSUEMP-PCY_1989,continuous
WKSOLF-PCY_1989,continuous
HRSWK-SLI_1989,continuous
WKSWK-SLI_1989,continuous
WKSUEMP-SLI_1989,continuous
WKSOLF-SLI_1989,continuous
WKSSINCELI_1989,continuous
URBAN-RURAL_1989,binary
SMSARES_1989,categorical_nominal
JOBSNUM_1989,continuous
NUMKID89_1989,continuous
NUMCH89_1989,continuous
NUMSPPTR89_XRND,categorical_ordinal
JOB_UID_EMPROSTER1_1989,continuous
HH1-1_1990,categorical_nominal
HH5-2_1990,binary
HH5-10_1990,binary
Q2-3A_1990,binary
Q2-4_1990,categorical_nominal
Q3-1_1990,binary
Q3-7_1990,binary
Q3-9_1990,binary
Q3-11_1990,binary
Q6-1_1990,categorical_ordinal
CPSIND70_1990,categorical_nominal
CPSOCC70_1990,categorical_nominal
CPSIND80_1990,categorical_nominal
CPSOCC80_1990,categorical_nominal
CPS-QES-56C_1990,categorical_nominal
CPSHRP_1990,continuous
CPS-HOURS_WORKED_WEEK_ALL_1990,continuous
CPS-QES-52A_1990,continuous
CPS-QES-52B_1990,continuous
CPS-83_1990,binary
CPS-102_1990,binary
CPS-103_1990,binary
CPS-QES-FIRMSZ1_1990,binary
CPS-QES-FIRMSZ2_1990,continuous
CPS-QES-86A.01_1990,categorical_nominal
CPS-QES-89_1990,categorical_ordinal
CPSMIL_1990,binary
OTHERWK_1990,binary
ALLDLI_1990,binary
QES-B_1990,continuous
Q7-4_1990,continuous
ONJOBS-43_1990,binary
Q7-7_1990,binary
Q8-18_1990,binary
FER-18_1990,binary
Q9-67_1990,binary
Q11-2_1990,binary
Q11-9_1990,continuous
Q11-10_1990,binary
Q11-12_1990,binary
Q11-79_1990,binary
Q11-82_1990,binary
Q11-86B_1990,binary
Q13-5_1990,continuous
Q13-5_TRUNC_REVISED_1990,continuous
Q13-10_1990,binary
INCOME-2A_1990,binary
INCOME-5C_1990,binary
Q13A-43A_1990,binary
Q13F-43A_1990,binary
Q13-44A_1990,binary
Q13-49_1990,continuous
Q13-48_1990,binary
Q13-50_1990,binary
Q13-53_1990,continuous
Q13-54_1990,binary
Q13-58_1990,binary
Q13-71_1990,binary
Q13-74_1990,binary
Q13-76_1990,binary
Q13-77_1990,categorical_ordinal
Q13-78_1990,continuous
Q13-79_1990,binary
Q11-93_1990,binary
Q13-116_1990,binary
Q13-117_1990,binary
Q13-121_1990,binary
Q13-124_1990,binary
Q13-128_1990,binary
Q13-133_1990,binary
Q13-134_1990,binary
Q13-137_1990,binary
Q13-139_1990,binary
Q13-141_1990,categorical_ordinal
CITIZEN_1990,binary
TIME-MIN_1990,continuous
TIME-FER_1990,continuous
CURDATE~M_1990,continuous
Q15-1_1990,categorical_ordinal
Q15-2_1990,binary
Q15-4_1990,categorical_ordinal
Q15-5_1990,categorical_ordinal
Q15-6_1990,categorical_nominal
HHI-29_1990,continuous
HHI-33_1990,continuous
HHI-34_1990,categorical_nominal
HHI-35_1990,categorical_nominal
Q15-12_1990,continuous
INTCHARS_INT_ID_1990,continuous
INTCHARS_YRSINTR_1990,continuous
INTCHARS_RACE_1990,categorical_nominal
INTCHARS_AGE_1990,continuous
INTCHARS_EDUCATION_1990,categorical_ordinal
LINTDATE_M_1990,continuous
MARCODE_1990,categorical_ordinal
DIPLOMAGED_1990,binary
TRANSCRIPT_1990,binary
INT88_M_1990,continuous
HHI_FINAL_GENCODE.01_1990,binary
HHI_FINAL_RELCODE.01_1990,continuous
HHI_FINAL_AGE.01_1990,continuous
HHI_FINAL_GRADECODE.01_1990,continuous
HHI_FINAL_WORK.01_1990,binary
HHI_FINAL_GENCODE.02_1990,binary
HHI_FINAL_RELCODE.02_1990,continuous
HHI_FINAL_AGE.02_1990,continuous
HHI_FINAL_GRADECODE.02_1990,continuous
ES-1E_1_1990,binary
EMPLOYER_STARTDATE.01~M_1990,categorical_nominal
EMPLOYER_STARTDATE.01~Y_1990,year
QES-23.01_1990,binary
TENURE1_1990,continuous
QES-28.01_1990,binary
QES-45.01_1990,binary
QES-51.01_1990,continuous
PAYRATE-ALL-EMP.01_1990,continuous
QES-71A.01_1990,categorical_nominal
HRP1_1990,continuous
HRP1_WHRLY2_1990,continuous
QES-80.01_1990,binary
QES-85.01_1990,binary
QES-88C.01_1990,binary
QES-92.01_1990,binary
SAMPWEIGHT_1990,continuous
C_SAMPWEIGHT_1990,continuous
MODEINT_ORIG_1990,categorical_nominal
MODEINT_FINAL_1990,categorical_nominal
FAMSIZE_1990,continuous
TNFI_TRUNC_1990,continuous
POVSTATUS_1990,binary
POVSTATUS_OLDSTND_1990,binary
ESR_KEY_1990,categorical_nominal
ESR_COL_1990,categorical_nominal
REGION_1990,categorical_nominal
MARSTAT-COL_1990,categorical_ordinal
MARSTAT-KEY_1990,categorical_ordinal
HGCREV90_1990,continuous
ENROLLMTREV90_1990,categorical_ordinal
AGEATINT_1990,continuous
DOI_EMPLOYED_1990,binary
HRSWK-PCY_1990,continuous
WKSWK-PCY_1990,continuous
WKSUEMP-PCY_1990,continuous
WKSOLF-PCY_1990,continuous
HRSWK-SLI_1990,continuous
WKSWK-SLI_1990,continuous
WKSUEMP-SLI_1990,continuous
WKSOLF-SLI_1990,continuous
WKSSINCELI_1990,continuous
URBAN-RURAL_1990,binary
SMSARES_1990,categorical_nominal
JOBSNUM_1990,continuous
NUMKID90_1990,continuous
NUMCH90_1990,continuous
NUMSPPTR90_XRND,categorical_ordinal
JOB_UID_EMPROSTER1_1990,continuous
HH1-1_1991,categorical_nominal
HH5-2_1991,binary
HH5-10_1991,binary
Q2-3A_1991,binary
Q2-4AC_1991,categorical_nominal
Q3-1_1991,binary
Q3-7_1991,binary
Q3-9_1991,binary
Q6-1_1991,categorical_ordinal
CPSIND70_1991,categorical_nominal
CPSOCC70_1991,categorical_nominal
CPSIND80_1991,categorical_nominal
CPSOCC80_1991,categorical_nominal
CPS-QES-56C_1991,categorical_nominal
CPSHRP_1991,continuous
CPS-HOURS_WORKED_WEEK_ALL_1991,continuous
CPS-QES-52A_1991,continuous
CPS-QES-52B_1991,continuous
CPS-QES-84B_1991,binary
CPS-QES-FIRMSZ1_1991,binary
CPS-QES-FIRMSZ2_1991,continuous
CPS-QES-86A.01_1991,categorical_nominal
CPS-QES-89_1991,categorical_ordinal
CPSMIL_1991,binary
OTHERWK_1991,binary
ALLDLI_1991,binary
QES-B_1991,continuous
Q7-4_1991,continuous
ONJOBS-43_1991,binary
Q7-7_1991,binary
Q8-18_1991,binary
Q9-22B_1991,binary
Q15-14B_1991,binary
Q11-5A_1991,binary
Q13-5_1991,continuous
Q13-5_TRUNC_REVISED_1991,continuous
INCOME-4A_1991,binary
Q13-10_1991,binary
INCOME-2A_1991,binary
INCOME-5C_1991,binary
Q13A-43A_1991,binary
Q13F-43A_1991,binary
Q13-44A_1991,binary
Q13-49_1991,continuous
Q13-48_1991,binary
Q13-50_1991,binary
Q13-53_1991,continuous
Q13-54_1991,binary
Q13-58_1991,binary
Q13-71_1991,binary
Q13-74_1991,binary
Q13-76_1991,binary
Q13-77_1991,categorical_ordinal
Q13-78_1991,continuous
Q13-79_1991,binary
Q11-93_1991,binary
Q13-116_1991,binary
TIME-MIN_1991,continuous
CURDATE~M_1991,continuous
Q15-1_1991,categorical_ordinal
Q15-2_1991,binary
Q15-4_1991,categorical_ordinal
Q15-5_1991,categorical_ordinal
Q15-6_1991,categorical_nominal
HHI-29_1991,continuous
HHI-33_1991,continuous
HHI-34_1991,binary
HHI-35_1991,categorical_nominal
Q15-12_1991,continuous
INTCHARS_INT_ID_1991,continuous
INTCHARS_YRSINTR_1991,continuous
INTCHARS_RACE_1991,categorical_nominal
INTCHARS_SEX_1991,binary
INTCHARS_AGE_1991,continuous
INTCHARS_EDUCATION_1991,categorical_ordinal
LINTDATE_M_1991,continuous
MARCODE_1991,categorical_ordinal
DIPLOMAGED_1991,binary
HHI_FINAL_GENCODE.01_1991,binary
HHI_FINAL_RELCODE.01_1991,continuous
HHI_FINAL_AGE.01_1991,continuous
HHI_FINAL_GRADECODE.01_1991,continuous
HHI_FINAL_WORK.01_1991,binary
HHI_FINAL_GENCODE.02_1991,binary
HHI_FINAL_RELCODE.02_1991,continuous
HHI_FINAL_AGE.02_1991,continuous
HHI_FINAL_GRADECODE.02_1991,continuous
ES-1E_1_1991,binary
EMPLOYER_STARTDATE.01~M_1991,categorical_nominal
EMPLOYER_STARTDATE.01~Y_1991,year
QES-23.01_1991,binary
TENURE1_1991,continuous
QES-28.01_1991,binary
QES-45.01_1991,binary
QES-51.01_1991,continuous
PAYRATE-ALL-EMP.01_1991,continuous
QES-71A.01_1991,categorical_nominal
HRP1_1991,continuous
HRP1_WHRLY2_1991,continuous
QES-80.01_1991,binary
QES-85.01_1991,binary
QES-88C.01_1991,binary
QES-92.01_1991,binary
SAMPWEIGHT_1991,continuous
C_SAMPWEIGHT_1991,continuous
FAMSIZE_1991,continuous
TNFI_TRUNC_1991,continuous
POVSTATUS_1991,binary
POVSTATUS_OLDSTND_1991,binary
ESR_KEY_1991,categorical_nominal
ESR_COL_1991,categorical_nominal
REGION_1991,categorical_nominal
MARSTAT-COL_1991,categorical_ordinal
MARSTAT-KEY_1991,categorical_ordinal
HGCREV91_1991,continuous
ENROLLMTREV91_1991,categorical_ordinal
AGEATINT_1991,continuous
DOI_EMPLOYED_1991,binary
HRSWK-PCY_1991,continuous
WKSWK-PCY_1991,continuous
WKSUEMP-PCY_1991,continuous
WKSOLF-PCY_1991,continuous
HRSWK-SLI_1991,continuous
WKSWK-SLI_1991,continuous
WKSUEMP-SLI_1991,continuous
WKSOLF-SLI_1991,continuous
WKSSINCELI_1991,continuous
URBAN-RURAL_1991,binary
SMSARES_1991,categorical_nominal
JOBSNUM_1991,continuous
NUMKID91_1991,continuous
NUMCH91_1991,continuous
NUMSPPTR91_XRND,categorical_ordinal
RELSPPTR91_XRND,continuous
JOB_UID_EMPROSTER1_1991,continuous
HH1-1_1992,categorical_nominal
HH5-2_1992,binary
HH5-10_1992,binary
Q2-3A_1992,binary
Q2-4_1992,categorical_nominal
Q3-1_1992,binary
Q3-7_1992,binary
Q3-9_1992,binary
SCHOOL-58_M_1992,continuous
Q3-11_1992,binary
Q6-1_1992,categorical_ordinal
CPSIND70_1992,categorical_nominal
CPSOCC70_1992,categorical_nominal
CPSIND80_1992,categorical_nominal
CPSOCC80_1992,categorical_nominal
CPS-QES-56C_1992,categorical_nominal
CPSHRP_1992,continuous
CPS-HOURS_WORKED_WEEK_ALL_1992,continuous
CPS-QES-52A_1992,continuous
CPS-QES-52B_1992,continuous
CPS-QES-84A_1992,binary
CPS-QES-84B_1992,binary
CPS-QES-FIRMSZ1_1992,binary
CPS-QES-FIRMSZ2_1992,continuous
CPS-QES-86A.01_1992,categorical_nominal
CPS-QES-89_1992,categorical_ordinal
CPSMIL_1992,binary
OTHERWK_1992,binary
ALLDLI_1992,binary
QES-B_1992,continuous
Q7-4_1992,continuous
ONJOBS-43_1992,binary
Q7-7_1992,binary
Q8-18_1992,binary
Q9-22B_1992,binary
FER-3_1992,continuous
Q9-62_1992,binary
Q9-64G_1992,categorical_nominal
Q9-67_1992,binary
Q11-2_1992,binary
Q11-5A_1992,binary
Q11-9_1992,continuous
Q11-10_1992,binary
Q11-12_1992,binary
Q11-79_1992,binary
Q11-80B_000001_1992,binary
Q11-80B_000003_1992,categorical_nominal
Q11-80B_000005_1992,categorical_nominal
Q11-80B_000006_1992,categorical_nominal
Q11-82_1992,binary
Q11-86B_1992,binary
PEARLIN_1_1992,categorical_ordinal
PEARLIN_2_1992,categorical_ordinal
PEARLIN_3_1992,categorical_ordinal
PEARLIN_4_1992,categorical_ordinal
PEARLIN_5_1992,categorical_ordinal
PEARLIN_6_1992,categorical_ordinal
PEARLIN_7_1992,categorical_ordinal
PEARLIN_SCORE_1992,continuous
PEARLIN_IRT_SCORE_1992,continuous
PEARLIN_IRT_STANDARD_ERROR_1992,continuous
PEARLIN_IRT_SCORE_REVISED_1992,continuous
PEARLIN_ZSCORECW_1992,continuous
PEARLIN_ZSCORECW_PERCENTILE_1992,continuous
CESD~000000_1992,categorical_ordinal
CESD~000001_1992,categorical_ordinal
CESD~000002_1992,categorical_ordinal
CESD~000002A_1992,categorical_ordinal
CESD~000003_1992,categorical_ordinal
CESD~000004_1992,categorical_ordinal
CESD~000005_1992,categorical_ordinal
CESD~000005A_1992,categorical_ordinal
CESD~000005B_1992,categorical_ordinal
CESD~000005C_1992,categorical_ordinal
CESD~000006_1992,categorical_ordinal
CESD~000006A_1992,categorical_ordinal
CESD~000006B_1992,categorical_ordinal
CESD~000007_1992,categorical_ordinal
CESD~000007A_1992,categorical_ordinal
CESD~000007B_1992,categorical_ordinal
CESD~000007C_1992,categorical_ordinal
CESD~000008_1992,categorical_ordinal
CESD~000008A_1992,categorical_ordinal
CESD~000009_1992,categorical_ordinal
CESD_SCORE_20_ITEM_1992,continuous
CESD_SCORE_7_ITEM_1992,continuous
CESD_IRT_SCORE_20_ITEM_1992,continuous
CESD_IRT_STANDARD_ERROR_20_ITEM_1992,continuous
CESD_IRT_SCORE_REVISED_1992,continuous
CESD_ZSCORECW_1992,continuous
CESD_ZSCORECW_PERCENTILE_1992,continuous
Q13-5_1992,continuous
Q13-5_TRUNC_REVISED_1992,continuous
INCOME-4A_1992,binary
Q13-10_1992,binary
INCOME-2A_1992,binary
INCOME-5C_1992,binary
Q13A-43A_1992,binary
Q13F-43A_1992,binary
Q13-44A_1992,binary
Q13-49_1992,continuous
Q13-48_1992,binary
Q13-50_1992,binary
Q13-53_1992,continuous
Q13-54_1992,binary
Q13-58_1992,binary
Q13-71_1992,binary
Q13-74_1992,binary
Q13-76_1992,binary
Q13-77_1992,categorical_ordinal
Q13-78_1992,continuous
Q13-79_1992,binary
Q11-93_1992,binary
Q13-116_1992,binary
Q13-117_1992,binary
Q13-121_1992,binary
Q13-124_1992,binary
Q13-128_1992,binary
Q13-133_1992,binary
Q13-134_1992,binary
Q13-137_1992,binary
Q13-139_1992,binary
Q13-141_1992,categorical_ordinal
Q13-146G_1992,categorical_ordinal
DS-2_1992,binary
Q12-5_1992,categorical_ordinal
DS-8_1992,categorical_ordinal
DS-12_1992,categorical_ordinal
DS-16_1992,categorical_ordinal
DS-21_1992,binary
DS-22_1992,binary
DS-24_1992,binary
DS-25_1992,binary
DS-26_1992,binary
DS-27_1992,binary
DS-28_1992,binary
DS-30_1992,binary
CURDATE~M_1992,continuous
Q15-1_1992,categorical_ordinal
Q15-2_1992,binary
Q15-4_1992,categorical_ordinal
Q15-5_1992,categorical_ordinal
Q15-6_1992,categorical_nominal
HHI-29_1992,continuous
HHI-33_1992,continuous
HHI-34_1992,binary
HHI-35_1992,categorical_nominal
Q15-12_1992,continuous
INTCHARS_INT_ID_1992,continuous
INTCHARS_YRSINTR_1992,continuous
INTCHARS_RACE_1992,categorical_nominal
INTCHARS_SEX_1992,binary
INTCHARS_AGE_1992,continuous
INTCHARS_EDUCATION_1992,categorical_ordinal
LINTDATE_M_1992,continuous
MARCODE_1992,categorical_ordinal
DIPLOMAGED_1992,binary
INT90_M_1992,continuous
INT89_M_1992,continuous
INT88_M_1992,continuous
HHI_FINAL_RELCODE.01_1992,continuous
HHI_FINAL_GENCODE.01_1992,binary
HHI_FINAL_AGE.01_1992,continuous
HHI_FINAL_GRADECODE.01_1992,continuous
HHI_FINAL_WORK.01_1992,binary
HHI_FINAL_RELCODE.02_1992,continuous
HHI_FINAL_GENCODE.02_1992,binary
HHI_FINAL_AGE.02_1992,continuous
HHI_FINAL_GRADECODE.02_1992,continuous
ES-1E_1_1992,binary
EMPLOYER_STARTDATE.01~M_1992,categorical_nominal
EMPLOYER_STARTDATE.01~Y_1992,year
QES-23.01_1992,binary
TENURE1_1992,continuous
QES-28.01_1992,binary
QES-45.01_1992,binary
QES-51.01_1992,continuous
PAYRATE-ALL-EMP.01_1992,continuous
QES-71A.01_1992,categorical_nominal
HRP1_1992,continuous
HRP1_WHRLY2_1992,continuous
QES-80.01_1992,binary
QES-85.01_1992,binary
QES-92.01_1992,binary
SAMPWEIGHT_1992,continuous
C_SAMPWEIGHT_1992,continuous
FAMSIZE_1992,continuous
TNFI_TRUNC_1992,continuous
POVSTATUS_1992,binary
POVSTATUS_OLDSTND_1992,binary
ESR_KEY_1992,categorical_nominal
ESR_COL_1992,categorical_nominal
REGION_1992,categorical_nominal
MARSTAT-COL_1992,categorical_ordinal
MARSTAT-KEY_1992,categorical_ordinal
HGCREV92_1992,continuous
ENROLLMTREV92_1992,categorical_ordinal
AGEATINT_1992,continuous
DOI_EMPLOYED_1992,binary
HRSWK-PCY_1992,continuous
WKSWK-PCY_1992,continuous
WKSUEMP-PCY_1992,continuous
WKSOLF-PCY_1992,continuous
HRSWK-SLI_1992,continuous
WKSWK-SLI_1992,continuous
WKSUEMP-SLI_1992,continuous
WKSOLF-SLI_1992,continuous
WKSSINCELI_1992,continuous
URBAN-RURAL_1992,binary
SMSARES_1992,categorical_nominal
JOBSNUM_1992,continuous
NUMKID92_1992,continuous
NUMCH92_1992,continuous
NUMSPPTR92_XRND,categorical_ordinal
RELSPPTR92_XRND,continuous
JOB_UID_EMPROSTER1_1992,continuous
HH-TIME_1993,continuous
CURDATE~M_1993,continuous
HH1-1_1993,categorical_nominal
HH5-2_1993,binary
HH5-11_1993,binary
Q1-TIME_1993,continuous
Q1-2_1993,continuous
Q2-3A_1993,binary
Q2-4AC_1993,binary
SIBROS_OLDER_YOUNGER.01_1993,categorical_nominal
SIBROS_YRS_OLDER_YOUNGER.01_1993,continuous
SIBROS_GENDER.01_1993,binary
SIBROS_HGC.01_1993,continuous
SIBROS_NUMKIDS.01_1993,continuous
SIBROS_ANY_MORE_SIBS.01_1993,binary
SIBROS_OLDER_YOUNGER.02_1993,categorical_nominal
SIBROS_YRS_OLDER_YOUNGER.02_1993,continuous
SIBROS_GENDER.02_1993,binary
SIBROS_HGC.02_1993,continuous
SIBROS_NUMKIDS.02_1993,continuous
SIBROS_ANY_MORE_SIBS.02_1993,binary
Q3-1_1993,binary
Q3-7_1993,binary
Q3-9_1993,binary
Q3-11_1993,binary
CPSMIL_1993,binary
OTHERWK_1993,binary
ANYDLI_1993,binary
DLI-1.01_1993,binary
DLI-1.02_1993,binary
DLI-5-4A.02_1993,binary
DLI-5-4A.03_1993,binary
PDLI-1A.01_1993,binary
PDLI-1A.02_1993,binary
Q6-23E_1993,binary
Q6-23F_1993,binary
Q6-23H_1993,binary
Q6-23I_1993,binary
Q6-23J_1993,binary
Q6-23K_1993,binary
CPS-ONJS-7300_1993,binary
CPS-ONJS-8400_1993,binary
Q6-1_1993,categorical_ordinal
CPS-Q6-48_1993,binary
CPSIND70_1993,categorical_nominal
CPSOCC70_1993,categorical_nominal
CPS-QES-56C_1993,categorical_nominal
CPS-HOURS_WORKED_WEEK_ALL_1993,continuous
CPS-QES-52A_1993,continuous
CPS-QES-52B_1993,continuous
CPS-QES-52E_1993,continuous
CPS-QES-52F_1993,continuous
CPS-QES-52G~000001_1993,categorical_ordinal
CPS-QES-52G~000002_1993,categorical_ordinal
CPS-QES-52G~000003_1993,categorical_ordinal
CPS-QES-52G~000007_1993,categorical_ordinal
CPS-QES-52G~000008_1993,categorical_ordinal
CPS-QES-52H_1993,continuous
CPS-QES-52J_1993,continuous
CPS-QES-52K_1993,binary
CPS-QES-84A_1993,binary
CPS-QES-84B_1993,binary
CPS-QES-FIRMSZ1_1993,binary
CPS-QES-FIRMSZ2_1993,continuous
CPS-QES-FIRMSZ4_1993,binary
CPS-QES-86A.01_1993,categorical_nominal
CPS-QES-89_1993,categorical_ordinal
QES-B_1993,continuous
QES-4B.01_1993,categorical_ordinal
EMPLOYER_STARTDATE.01~M_1993,categorical_nominal
EMPLOYER_STARTDATE.01~Y_1993,year
QES-8.01~M_1993,continuous
QES-8.01~Y_1993,continuous
QES-23.01_1993,binary
QES-28.01_1993,binary
QES-45.01_1993,binary
QES-51.01_1993,continuous
QES-52.01_1993,binary
CPSOCC80_1993,categorical_nominal
CPSIND80_1993,categorical_nominal
QES-59B.01~M_1993,continuous
QES-59B.01~Y_1993,continuous
QES-60A.01_1993,continuous
EMPLOYER_EMPPREVID.01_1993,continuous
PAYRATE-ALL-EMP.01_1993,continuous
QES-71A.01_1993,categorical_nominal
QES-80.01_1993,binary
QES-84.01_1993,binary
QES-85.01_1993,binary
QES-92.01_1993,binary
EMPLOYER_EMPPREVID.02_1993,continuous
Q7-4_1993,continuous
Q7-7_1993,binary
Q8-18_1993,binary
Q8-19_1993,binary
Q8-35_1993,binary
Q8-37_1993,binary
Q8-37A_1993,binary
Q8-37C_1993,binary
Q8-37D_1993,binary
Q8-37E_1993,binary
Q8-37F_1993,binary
Q8-37G_1993,binary
Q8-37H_1993,binary
Q8-38_1993,binary
Q9-22B_1993,binary
Q9-42B_1993,binary
Q11-5A_1993,binary
Q11-9_1993,continuous
Q11-9A_1A_1993,categorical_ordinal
Q11-9A_1B_1993,categorical_ordinal
Q11-10_1993,binary
Q11-12_1993,binary
Q11-79_1993,binary
Q11-80B~000001_1993,binary
Q11-80B~000003_1993,categorical_nominal
Q11-80B~000005_1993,categorical_nominal
Q11-80B~000006_1993,categorical_nominal
Q11-82_1993,binary
Q11-86B_1993,binary
Q13-5_1993,continuous
Q13-5_TRUNC_REVISED_1993,continuous
Q13-8_1993,binary
Q13U-1_1993,binary
Q13U-43A_1993,binary
Q13-10_1993,binary
INCOME-2A_1993,binary
Q13-33_1993,binary
Q13-35_1993,binary
Q13A-1_1993,binary
Q13A-6B_1993,binary
Q13F-1_1993,binary
Q13F-6B_1993,binary
Q13-44A_1993,binary
Q13-48_1993,continuous
Q13-49_1993,binary
Q13-50_1993,binary
Q13-53_1993,continuous
Q13-54_1993,binary
Q13-58_1993,binary
Q13-71_1993,binary
Q13-74_1993,binary
Q13-76_1993,binary
Q13-77_1993,categorical_ordinal
Q13-78_1993,continuous
Q13-79_1993,binary
Q13-93_1993,binary
Q13-116_1993,binary
Q13-117_1993,binary
Q13-121_1993,binary
Q13-124_1993,binary
Q13-128_1993,binary
Q13-133_1993,binary
Q13-134_1993,binary
Q13-136_1993,continuous
Q13-136_REVISED_1993,continuous
Q13-137_1993,binary
Q13-139_1993,binary
Q13-141_1993,categorical_ordinal
RISK-INCOME-1_1993,binary
Q15-1_1993,categorical_ordinal
Q15-2_1993,binary
Q15-4_1993,categorical_ordinal
Q15-5_1993,categorical_ordinal
Q15-6_1993,categorical_nominal
Q15-7_1993,binary
Q15-8_1993,binary
Q15-11_1993,binary
Q15-12_1993,continuous
LINTDATE~M_1993,continuous
UNEMPR_LASTMO_1993,continuous
AFDC-LASTMO_1993,continuous
FOODS-LASTMO_1993,continuous
DIPLOMAGED_1993,binary
MARCODE_1993,categorical_ordinal
NUMKIDS_1993,continuous
OMARCODE_1993,categorical_ordinal
ODIPGED_1993,binary
HHI_FINAL_FU.01_1993,categorical_nominal
HHI_FINAL_GENCODE.01_1993,binary
HHI_FINAL_RELCODE.01_1993,continuous
HHI_FINAL_AGE.01_1993,continuous
HHI_FINAL_GRADECODE.01_1993,continuous
HHI_FINAL_WORK.01_1993,binary
TENURE1_1993,continuous
CPSHRP_1993,continuous
HRP1_1993,continuous
HRP1_WHRLY2_1993,continuous
SAMPWEIGHT_1993,continuous
C_SAMPWEIGHT_1993,continuous
FAMSIZE_1993,continuous
TNFI_TRUNC_1993,continuous
POVSTATUS_1993,binary
POVSTATUS_OLDSTND_1993,binary
ESR_KEY_1993,categorical_nominal
ESR_COL_1993,categorical_nominal
REGION_1993,categorical_nominal
MARSTAT-COL_1993,categorical_ordinal
MARSTAT-KEY_1993,categorical_ordinal
HGCREV93_1993,continuous
ENROLLMTREV93_1993,categorical_ordinal
AGEATINT_1993,continuous
DOI_EMPLOYED_1993,binary
HRSWK-PCY_1993,continuous
WKSWK-PCY_1993,continuous
WKSUEMP-PCY_1993,continuous
WKSOLF-PCY_1993,continuous
HRSWK-SLI_1993,continuous
WKSWK-SLI_1993,continuous
WKSUEMP-SLI_1993,continuous
WKSOLF-SLI_1993,continuous
WKSSINCELI_1993,continuous
URBAN-RURAL_1993,binary
SMSARES_1993,categorical_nominal
JOBSNUM_1993,continuous
EMPLOYER_STOPDATE.01~M_1993,categorical_nominal
NUMKID93_1993,continuous
NUMCH93_1993,continuous
NUMSPPTR93_XRND,categorical_ordinal
RELSPPTR93_XRND,continuous
INTMODE_1993,categorical_nominal
INTCHARS_INT_ID_1993,continuous
